arquivo_fonte;tipo_documento;periodo_origem;ano;mes;secao;codigo_conta;nome_conta;metrica;valor;percentual;observacao
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_xlsx;Previsão 2026;2026;;orcamento;;TOTAL GERAL DESPESAS;previsao_mensal;17824,00;;Linha extraída da planilha de previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_xlsx;Previsão 2026;2026;;orcamento;;Fundo de Reserva (5%);previsao_mensal;891,20;;Linha extraída da planilha de previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_xlsx;Previsão 2026;2026;;orcamento;;Fundo de Manutenção (Limpeza e Impermeabilização de Fachada, Rejutamento da Piscina, Pintura de Halls) - 24 meses - Opcional;previsao_mensal;0,00;;Linha extraída da planilha de previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_xlsx;Previsão 2026;2026;;orcamento;;Total Despesas;previsao_mensal;18715,20;;Linha extraída da planilha de previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Contratos Fixos;previsao_mensal_categoria;7376,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Despesa com Pessoal;previsao_mensal_categoria;3481,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Empresas Públicas e Privadas;previsao_mensal_categoria;3450,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Impostos e Tarifas;previsao_mensal_categoria;1863,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Serviços de Conservação;previsao_mensal_categoria;800,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Materiais de Conservação;previsao_mensal_categoria;500,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Imobilizado;previsao_mensal_categoria;250,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Despesas Diversas Ordinárias;previsao_mensal_categoria;104,00;;Base estruturada usada pelo dashboard
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Total geral despesas;previsao_mensal;17824,00;;Conferência da previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Fundo de reserva (5%);previsao_mensal;891,20;;Conferência da previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Fundo de manutenção opcional;previsao_mensal;0,00;;Conferência da previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Total despesas mensal;previsao_mensal;18715,20;;Conferência da previsão
dados/Palestri Itália - Previsão orçamentária (2026).xlsx;previsao_orcamentaria_dashboard;Previsão 2026;2026;;orcamento;;Total despesas anual;previsao_anual;224582,40;;Conferência da previsão
dados/202603.pdf;saldo_financeiro;FEV 2026;2026;2;saldo;;Conta Corrente SICOOB Creduni;saldo_conta_corrente;39695,08;;Saldo disponível atual exibido no dashboard
dados/202603.pdf;saldo_financeiro;FEV 2026;2026;2;saldo;;Total financeiro;saldo_total_financeiro;46357,79;;Saldo total financeiro exibido como apoio
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.01;Salário de Funcionários;realizado;820,15;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.01;Salário de Funcionários;realizado;1459,47;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.01;Salário de Funcionários;realizado;1567,62;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.01;Salário de Funcionários;realizado;1469,35;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.01;Salário de Funcionários;realizado;1469,35;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.01;Salário de Funcionários;realizado;1469,35;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.01;Salário de Funcionários;realizado;1469,35;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.01;Salário de Funcionários;realizado;2938,70;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.01;Salário de Funcionários;realizado;1469,35;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.02;INSS;realizado;582,10;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.02;INSS;realizado;585,06;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.02;INSS;realizado;500,93;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.02;INSS;realizado;511,19;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.02;INSS;realizado;504,91;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.02;INSS;realizado;504,91;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.02;INSS;realizado;504,91;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.01.02;INSS;realizado;504,91;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.02;INSS;realizado;504,91;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.02;INSS;realizado;504,91;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.03;PIS;realizado;17,48;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.03;PIS;realizado;8,60;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.03;PIS;realizado;15,18;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.03;PIS;realizado;15,47;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.03;PIS;realizado;15,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.03;PIS;realizado;15,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.03;PIS;realizado;15,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.01.03;PIS;realizado;15,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.03;PIS;realizado;15,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.03;PIS;realizado;15,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.05;Vale Transporte;realizado;249,60;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.05;Vale Transporte;realizado;270,40;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.05;Vale Transporte;realizado;270,40;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.05;Vale Transporte;realizado;270,40;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.05;Vale Transporte;realizado;260,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.05;Vale Transporte;realizado;280,80;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.05;Vale Transporte;realizado;270,40;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.05;Vale Transporte;realizado;551,20;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.06;FGTS;realizado;139,90;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.06;FGTS;realizado;140,95;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.06;FGTS;realizado;121,44;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.06;FGTS;realizado;123,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.06;FGTS;realizado;122,36;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.06;FGTS;realizado;122,36;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.06;FGTS;realizado;122,36;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.01.06;FGTS;realizado;122,36;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.06;FGTS;realizado;122,36;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.06;FGTS;realizado;122,36;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.08;Férias de Funcionário;realizado;948,64;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.14;Serviços Prestados - Pessoal;realizado;1166,38;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.14;Serviços Prestados - Pessoal;realizado;40,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.16;Pensão;realizado;737,68;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.16;Pensão;realizado;368,84;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.16;Pensão;realizado;392,81;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.16;Pensão;realizado;368,84;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.16;Pensão;realizado;368,84;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.16;Pensão;realizado;368,84;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.16;Pensão;realizado;368,84;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.16;Pensão;realizado;737,68;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.16;Pensão;realizado;368,84;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.23;Benefício Social;realizado;25,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.23;Benefício Social;realizado;25,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.23;Benefício Social;realizado;30,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.24;Certificado Digital;realizado;179,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.30;Exame/Laudo Ocupacional Periódico -;realizado;66,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.01.32;Plano Odontológico;realizado;20,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.01.40;FGTS sobre 13º Salário;realizado;58,73;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.02.01;Consumo de Energia;realizado;624,12;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.02.01;Consumo de Energia;realizado;644,11;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.02.01;Consumo de Energia;realizado;544,53;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.02.01;Consumo de Energia;realizado;501,91;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.02.01;Consumo de Energia;realizado;551,18;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.02.01;Consumo de Energia;realizado;577,70;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.02.01;Consumo de Energia;realizado;548,16;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.02.01;Consumo de Energia;realizado;577,63;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.02.01;Consumo de Energia;realizado;569,87;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.02.01;Consumo de Energia;realizado;625,90;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.02.02;Consumo de Água;realizado;2562,75;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.02.02;Consumo de Água;realizado;2361,64;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.02.02;Consumo de Água;realizado;2964,97;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.02.02;Consumo de Água;realizado;2160,53;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.02.02;Consumo de Água;realizado;2964,97;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.02.02;Consumo de Água;realizado;2361,64;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.02.02;Consumo de Água;realizado;2386,78;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.02.02;Consumo de Água;realizado;2977,04;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.02.02;Consumo de Água;realizado;2760,46;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.02.02;Consumo de Água;realizado;2760,46;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.02.04;Seguro;realizado;298,16;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.02.04;Seguro;realizado;298,15;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.02.04;Seguro;realizado;43,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.02.04;Seguro;realizado;262,00;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.02.04;Seguro;realizado;200,05;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.03.02;IRRF sobre Serviços Prestados;realizado;12,75;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Janeiro 2025;2025;1;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;21,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Fevereiro 2025;2025;2;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;21,29;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Março 2025;2025;3;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Abril 2025;2025;4;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Maio 2025;2025;5;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Junho 2025;2025;6;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Julho 2025;2025;7;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Agosto 2025;2025;8;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Setembro 2025;2025;9;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
dados/Balancete contabil por periodo - Palestri Italia (3).pdf;balancete_periodo_pdf;Outubro 2025;2025;10;despesa;02.03.03;PIS, COFINS e CSLL de Serviços;realizado;22,82;;Detalhamento extraído do PDF anual de 2025
